Annual Data:,,,,,,,,,,,,,,,,,,,,,,,Quarterly Data:
"Tangible Book per Share","-","-","-","-","-0.347","-0.055","-0.683","1.404","3.216","3.771","3.723","3.654","3.330","2.259","2.109","1.967","3.659","4.411","4.794","-13.563","-13.178","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","-0.802","-0.683","-0.548","-0.397","1.197","1.404","1.918","2.056","2.328","3.216","3.091","2.923","3.198","3.771","3.810","3.625","3.529","3.723","3.849","3.929","3.968","3.654","3.756","3.820","4.041","3.330","2.780","2.171","2.163","2.259","2.431","2.349","1.986","2.109","1.552","1.675","1.920","1.967","2.276","2.126","2.785","3.659","4.149","4.533","3.911","4.411","4.576","4.821","4.370","4.794","3.701","3.577","2.548","-13.137","-12.708","-13.448","-13.563","-13.938","-14.393","-13.178"
"Total Debt per Share","-","-","-","-","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","13.227","13.179","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","13.524","13.261","13.304","13.227","13.280","13.735","13.179"
"Month End Stock Price","-","-","-","-","0.000","0.000","16.260","17.480","18.350","21.850","27.890","25.310","27.470","8.290","15.750","25.750","44.310","52.520","64.250","49.610","41.750","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","13.850","16.260","18.120","14.920","14.950","17.480","20.130","22.730","17.420","18.350","17.800","16.800","18.440","21.850","24.390","26.020","23.840","27.890","24.050","25.510","26.770","25.310","27.780","29.240","32.100","27.470","19.670","15.080","11.150","8.290","12.850","12.570","15.330","15.750","21.480","22.080","23.820","25.750","28.940","32.270","37.110","44.310","49.590","47.830","46.790","52.520","54.650","59.480","63.670","64.250","51.850","46.590","48.980","53.280","54.670","45.540","49.610","32.250","35.390","44.740"
"Return on Equity %","-","-","-","-","0.000","0.000","0.000","115.940","23.830","17.890","17.530","19.180","24.570","19.390","10.850","14.230","13.840","9.360","7.740","-30.270","-10.610","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","0.000","0.000","0.000","0.000","102.030","50.340","35.090","30.490","26.830","21.090","19.900","22.320","20.470","19.800","18.460","19.210","9.330","24.220","17.390","18.780","16.990","19.620","20.190","23.800","21.300","24.820","20.320","19.000","23.450","15.870","16.430","-8.110","16.260","18.360","15.800","15.540","11.710","14.260","10.070","12.550","17.530","15.890","6.770","12.280","7.110","9.530","5.150","12.000","4.780","9.130","-3.860","8.160","-8.680","-21.230","5.260","0.470","-83.060","9.300","6.920","33.500"
"Return on Assets %","-","-","-","-","17.100","-1.700","21.570","17.350","11.630","10.420","9.960","9.840","10.840","6.910","3.250","4.220","4.230","2.920","2.470","-7.880","-2.530","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","86.690","23.910","24.980","24.340","15.210","16.550","14.040","13.910","12.170","10.750","11.190","12.350","10.930","11.100","11.020","11.530","5.170","12.770","9.530","10.510","9.030","9.660","9.830","11.720","9.990","10.570","8.170","7.160","7.620","4.890","5.280","-2.620","4.900","5.300","4.660","4.870","3.540","4.180","3.040","3.700","5.090","4.770","2.050","3.750","2.200","2.950","1.630","3.870","1.500","2.870","-1.220","2.510","-2.550","-5.930","1.470","0.130","-20.630","2.130","1.580","7.750"
"Return on Capital  - Joel Greenblatt %","-","-","-","-","0.000","-43.380","228.110","672.310","595.250","456.750","457.140","255.570","208.010","102.150","53.470","100.190","91.870","73.810","55.290","-54.850","-24.070","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","645.930","440.680","527.070","607.000","652.190","1,006.070","995.540","1,132.010","1,032.540","624.770","412.950","369.830","373.250","424.400","447.750","473.470","496.820","488.970","305.000","285.800","234.130","232.610","204.970","237.090","200.290","207.350","124.220","88.670","91.910","70.530","64.740","-53.820","102.410","133.650","110.150","111.670","95.310","91.340","64.940","86.180","117.930","91.290","69.870","86.900","63.110","74.190","56.910","55.460","33.650","73.610","34.960","32.330","-17.740","-34.440","27.240","39.820","-205.760","45.520","36.960","21.470"
"Return on Invested Capital %","-","-","-","-","0.000","0.000","0.000","0.000","43.180","22.730","19.520","19.940","26.750","24.260","18.510","21.300","16.560","15.790","10.870","-10.130","-6.520","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","113.940","56.720","43.000","33.280","25.860","25.470","25.650","24.450","20.030","19.590","9.760","26.970","17.000","17.970","17.340","21.090","21.330","25.890","23.750","28.990","21.820","20.500","29.240","25.690","19.450","-14.140","26.120","40.180","27.160","19.120","14.590","15.580","10.600","15.200","22.020","18.350","13.090","17.400","14.880","17.720","11.520","11.630","7.760","13.540","7.580","11.810","-5.220","3.440","2.360","2.230","-37.420","5.790","4.730","2.350"
"Weighted Average Cost Of Capital (WACC) %","-","-","-","-","0.000","0.000","0.000","9.020","5.680","6.820","7.970","19.170","12.660","9.610","10.970","9.100","0.280","-0.730","1.640","10.290","10.090","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","0.000","0.000","0.000","0.000","0.000","9.020","8.060","8.360","6.030","5.680","6.590","6.590","6.930","6.820","7.350","6.670","6.830","7.970","9.340","9.610","18.290","19.170","16.080","14.730","12.940","12.660","11.120","9.050","7.640","9.610","11.780","10.860","11.590","10.970","8.840","8.280","8.960","9.100","8.440","6.600","4.280","0.280","-1.740","-1.470","-1.710","-0.730","1.640","1.010","1.770","1.640","2.430","5.120","7.470","8.240","10.780","12.530","10.290","9.500","9.140","9.200"
"Effective Interest Rate on Debt %","-","-","-","-","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","7.680","3.410","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","7.860","3.630","3.890","3.540","3.530","3.200","3.350"
"Gross Margin %","-","-","-","-","53.120","47.210","54.130","58.700","58.830","58.800","57.010","52.520","53.290","49.400","48.020","48.880","46.550","47.300","47.650","48.890","50.290","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","100.000","0.000","54.390","56.430","58.090","56.270","58.530","61.520","59.170","58.960","57.880","59.320","58.600","59.150","58.410","59.050","57.390","56.810","57.170","56.690","52.690","53.830","52.000","51.680","52.470","54.880","53.310","52.500","50.100","49.690","49.860","47.930","46.980","46.780","47.320","50.750","48.070","48.080","45.180","54.830","46.010","45.600","47.690","46.740","43.960","48.550","46.000","48.870","46.480","45.570","46.950","51.330","47.670","48.640","44.260","46.990","49.590","49.440","49.600","52.200","51.390","48.010"
