Annual Data:,,,,,,,,,,,,,,,,,,,,,,,Quarterly Data:
"Tangible Book per Share","-","-","13.927","105.964","79.557","-2.970","-8.081","-3.258","3.006","6.005","7.287","7.440","5.760","6.754","5.126","5.597","3.068","7.874","1.831","0.679","0.227","","-","-","-","-","-","-","-","-","0.000","16.506","7.470","31.273","105.964","130.779","123.085","111.422","79.557","29.842","12.963","-10.992","-2.970","-6.913","-8.294","-7.005","-8.081","-9.033","-10.392","-5.983","-3.258","2.041","3.463","3.073","3.006","2.866","2.852","5.244","6.005","5.976","6.058","6.316","7.287","7.011","7.606","7.985","7.440","6.891","6.429","7.102","5.760","6.066","5.790","6.190","6.754","6.496","5.519","5.140","5.126","5.563","5.417","5.257","5.597","4.138","3.474","1.838","3.068","2.568","2.366","3.272","7.874","7.191","7.030","6.655","1.831","1.353","1.150","1.014","0.679","0.335","0.066","0.227"
"Total Debt per Share","-","-","0.784","46.017","2.172","2.325","20.693","8.282","1.564","1.082","0.727","0.021","0.111","0.028","0.543","0.408","0.263","0.312","0.014","0.032","0.033","","-","-","-","-","-","-","-","-","0.000","0.350","7.154","0.854","46.017","43.324","44.040","43.119","2.172","44.348","43.197","43.671","2.325","32.905","26.343","1.653","20.693","20.155","19.426","13.314","8.282","1.210","1.578","1.573","1.564","1.566","1.672","1.617","1.082","1.078","0.810","0.812","0.727","0.034","0.026","0.021","0.021","0.014","0.075","0.112","0.111","0.117","0.115","0.004","0.028","0.036","0.040","0.579","0.543","0.513","0.457","0.438","0.408","0.400","0.346","0.762","0.263","0.939","0.931","0.346","0.312","0.214","0.012","0.012","0.014","0.033","0.032","0.032","0.032","0.135","0.033","0.033"
"Month End Stock Price","-","-","0.000","3,400.000","65.630","24.200","7.200","6.900","9.000","8.220","10.260","11.740","5.450","6.650","14.250","7.720","11.430","18.630","18.470","11.450","14.500","","-","-","-","-","-","-","-","-","0.000","0.000","0.000","878.760","3,400.000","1,815.940","740.620","348.750","65.630","43.750","40.000","8.000","24.200","12.800","5.400","3.980","7.200","5.800","9.600","9.100","6.900","8.000","7.700","6.460","9.000","7.020","7.330","8.810","8.220","9.420","9.000","9.450","10.260","10.700","12.530","12.000","11.740","10.470","7.730","8.110","5.450","4.030","6.730","8.360","6.650","8.450","7.600","11.030","14.250","14.200","12.230","9.210","7.720","8.950","9.250","10.160","11.430","12.480","11.400","14.190","18.630","20.420","20.880","16.020","18.470","15.490","14.260","11.760","11.450","9.050","9.030","12.950"
"Return on Equity %","-","-","17.220","-3.970","-35.740","-202.700","0.000","0.000","-185.600","34.420","5.630","-10.160","-8.300","5.880","18.470","11.740","8.980","58.390","-5.350","-24.840","-26.480","","-","-","-","-","-","-","-","-","0.000","129.870","-37.090","-22.800","-10.180","88.850","-32.080","-36.610","-87.540","-469.140","-321.290","-719.560","-651.400","-5,589.750","0.000","0.000","0.000","0.000","0.000","0.000","0.000","-905.140","-4.770","-16.220","-6.140","-7.630","2.620","163.630","-19.750","-7.640","-12.080","20.400","21.120","-26.720","-5.310","-5.060","-3.830","-8.910","-17.330","30.330","-38.160","-17.720","-14.110","5.120","48.790","41.590","24.720","3.120","0.480","27.400","-5.430","-5.110","30.280","-11.630","-10.270","35.750","22.850","27.670","-9.770","-4.850","221.210","-9.110","-11.790","-9.930","9.500","-13.920","-14.820","-13.780","-56.230","-17.110","-15.940","-13.050"
"Return on Assets %","-","-","14.360","-2.780","-24.500","-117.160","-20.020","-45.490","-53.190","23.240","4.460","-8.920","-7.420","5.050","15.250","9.380","6.100","42.810","-4.450","-19.630","-20.030","","-","-","-","-","-","-","-","-","0.000","122.980","-23.810","-17.090","-7.430","62.280","-22.410","-25.240","-59.850","-273.530","-102.350","-95.370","-21.280","-40.040","-10.160","11.870","-41.700","-20.980","-33.870","-51.980","-90.640","-211.180","-2.760","-9.800","-3.660","-4.510","1.530","101.900","-13.670","-5.750","-9.440","16.380","17.460","-23.530","-4.870","-4.610","-3.500","-8.270","-15.940","27.220","-33.670","-15.550","-12.450","4.530","42.470","35.700","21.310","2.570","0.380","22.360","-4.490","-4.150","24.300","-9.290","-7.970","24.740","14.080","17.740","-6.680","-3.270","170.810","-7.770","-10.140","-8.540","7.920","-11.340","-12.010","-11.000","-43.710","-12.930","-11.940","-9.620"
"Return on Capital  - Joel Greenblatt %","-","-","-1,416.670","-2,138.460","-267.280","-6,825.280","-546.740","-1,696.650","-5,937.220","5,220.650","733.890","-1,144.590","765.940","11.390","355.930","94.100","21.280","-53.790","-759.960","-1,194.560","-1,054.910","","-","-","-","-","-","-","-","-","0.000","-920.000","-2,710.200","-1,995.880","-2,525.930","33,578.300","-6,303.920","-1,965.730","-3,898.580","-13,907.120","-4,354.410","-1,372.450","-13,194.550","-915.840","418.060","550.510","-3,252.320","-745.890","-707.350","-614.150","-7,308.140","-1,435.820","-1,033.190","-1,152.310","-20,355.130","-363.430","298.140","14,057.240","-1,241.760","-876.170","-1,235.180","1,190.530","1,813.110","-3,873.270","-481.040","-457.570","575.230","94.600","-534.210","5,367.980","-1,981.310","-524.240","-399.830","682.330","150.210","559.080","316.320","139.670","73.330","491.630","-13.220","-18.710","4.740","-46.950","-28.170","618.850","68.260","-51.030","-136.030","-60.390","-120.080","-710.440","-978.100","-994.380","-633.740","-736.400","-692.140","-519.260","-2,658.860","-607.420","-490.790","-352.000"
"Return on Invested Capital %","-","-","-26.280","-6.500","79.990","-36.710","0.000","-35.860","-19.870","-21.500","-16.780","-9.430","-15.460","-265.490","-3.790","-14.520","-16.060","-10.020","-17.790","-32.420","-33.880","","-","-","-","-","-","-","-","-","0.000","-17.590","-13.850","-18.110","-10.180","-7.290","-20.400","-7.090","-11.760","-233.580","-78.840","-45.480","-85.090","-595.880","-63.790","-257.620","-78.960","-51.300","-42.500","-27.660","-10.150","-34.540","-18.750","-18.180","-6.080","-20.950","-22.830","-31.410","-24.080","-16.060","-14.910","-14.960","-17.590","-12.920","-10.280","-5.970","-10.520","-8.920","-11.240","-10.000","-25.690","-7.870","-19.860","-7.760","-5.830","-7.180","-10.290","-2.760","15.260","-5.160","1.950","0.770","-124.790","-10.320","-6.520","-20.550","-11.720","-15.750","-12.820","-12.870","3.360","-28.130","-40.410","-38.280","-1.700","-20.030","-18.430","-14.680","-78.910","-21.150","-18.660","-14.440"
"Weighted Average Cost Of Capital (WACC) %","-","-","0.000","0.000","0.000","23.650","13.740","19.770","31.010","31.790","29.790","17.450","17.300","16.730","17.570","14.430","15.730","13.470","10.500","13.270","0.000","","-","-","-","-","-","-","-","-","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","12.610","23.650","17.900","12.480","11.920","13.740","14.040","18.890","22.620","19.770","26.530","30.680","27.120","31.010","31.760","35.080","47.010","31.790","34.060","23.510","23.040","29.790","30.400","23.630","18.820","17.450","15.870","16.130","14.960","17.300","15.310","17.340","16.980","16.730","17.330","16.950","16.870","17.570","17.190","16.780","16.120","14.430","16.720","14.680","14.750","15.730","14.540","14.600","13.260","13.470","12.880","12.530","13.270","10.500","11.600","10.650","10.870","13.270","14.980","15.420","15.780"
"Effective Interest Rate on Debt %","-","-","9.090","1.280","13.490","133.320","14.170","6.940","4.090","6.570","6.160","2.080","13.260","8.210","3.470","0.180","0.200","13.560","26.000","22.310","11.390","","-","-","-","-","-","-","-","-","0.000","0.000","8.600","6.320","2.720","6.340","8.160","6.520","14.210","13.950","6.260","8.380","10.610","12.120","5.920","11.970","8.580","6.220","6.500","6.800","5.670","5.750","11.860","5.680","5.760","6.060","5.520","5.640","5.270","6.170","6.270","5.440","6.820","6.690","7.530","8.310","6.440","7.700","14.800","14.260","11.960","7.880","6.850","8.950","6.790","15.020","7.240","4.350","3.370","2.990","4.140","3.530","-11.430","2.860","2.540","0.000","0.530","5.620","4.360","6.180","13.100","19.790","93.530","7.230","10.400","16.260","9.390","10.910","30.000","5.480","8.460","8.180"
"Gross Margin %","-","-","-12.900","127.270","-13.910","21.510","34.610","42.040","48.720","40.170","34.460","25.320","34.810","36.930","37.930","64.380","64.490","70.010","71.220","70.600","70.470","","-","-","-","-","-","-","-","-","-7.870","70.970","93.300","126.390","323.530","373.330","1,593.270","40.230","-71.480","-3.790","52.190","49.740","39.740","26.180","33.830","40.350","26.790","38.470","39.260","42.560","29.690","38.790","46.350","45.590","91.350","48.260","34.440","43.430","36.130","39.140","37.470","36.940","25.020","23.400","17.080","31.110","28.260","29.030","34.160","32.300","42.000","39.010","33.880","36.200","38.560","35.230","33.810","40.260","42.040","38.180","38.360","39.880","35.210","35.220","39.570","60.690","74.600","64.940","69.400","71.990","72.090","73.410","71.000","71.530","69.610","68.190","70.830","73.260","69.080","70.550","70.470","73.370"
